"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"Aaliyah" "Aaliyah" NA 0 1979-01-16 1 16 "Capricorn"
"Berezhnaya, Yelena" "Berezhnaya" "Yelena" 0 1977-10-11 10 11 "Libra"
"Berezovsky, Boris A" "Berezovsky" "Boris A" 9 NA NA NA NA
"Berg, Alban" "Berg" "Alban" 6 1885-02-09 2 9 "Aquarius"
"Bergen, Candice" "Bergen" "Candice" 4 1946-05-09 5 9 "Taurus"
"Berger, Samuel R" "Berger" "Samuel R" 5 1945-10-28 10 28 "Scorpio"
"Bergman, Ingmar" "Bergman" "Ingmar" 14 1918-07-14 7 14 "Cancer"
"Berio, Luciano" "Berio" "Luciano" 10 1925-10-24 10 24 "Scorpio"
"Berisha, Sali" "Berisha" "Sali" 4 1944-10-15 10 15 "Libra"
"Berkoff, Steven" "Berkoff" "Steven" 1 1937-08-03 8 3 "Leo"
"Berkow, Ira" "Berkow" "Ira" 1 1940-01-07 1 7 "Capricorn"
"Berkowitz, David" "Berkowitz" "David" 5 1953-06-01 6 1 "Gemini"
"Berle, Milton" "Berle" "Milton" 1 1908-07-12 7 12 "Cancer"
"Berlin, Irving" "Berlin" "Irving" 9 1888-05-11 5 11 "Taurus"
"Berlin, Isaiah" "Berlin" "Isaiah" 1 1909-06-06 6 6 "Gemini"
"Berlioz, Hector" "Berlioz" "Hector" 11 1803-12-11 12 11 "Sagittarius"
"Berlusconi, Silvio" "Berlusconi" "Silvio" 142 1936-09-29 9 29 "Libra"
"Berman, Howard L" "Berman" "Howard L" 2 1941-04-15 4 15 "Aries"
"Berman, Paul" "Berman" "Paul" 4 1949-01-01 1 1 "Capricorn"
"Bernanke, Ben S" "Bernanke" "Ben S" 301 1953-12-13 12 13 "Sagittarius"
"Bernardin, Joseph" "Bernardin" "Joseph" 0 1928-04-02 4 2 "Aries"
"Bernays, Anne" "Bernays" "Anne" 0 1930-09-14 9 14 "Virgo"
"Bernhard, Sandra" "Bernhard" "Sandra" 3 1955-06-06 6 6 "Gemini"
"Bernstein, Carl" "Bernstein" "Carl" 14 1944-02-14 2 14 "Aquarius"
"Bernstein, Jared" "Bernstein" "Jared" 4 1955-01-01 1 1 "Capricorn"
"Bernstein, Leonard" "Bernstein" "Leonard" 36 1918-08-25 8 25 "Virgo"
"Bernstein, Richard" "Bernstein" "Richard" 7 1944-05-05 5 5 "Taurus"
"Berra, Yogi" "Berra" "Yogi" 19 1925-05-12 5 12 "Taurus"
"Berry, Chuck" "Berry" "Chuck" 5 1926-10-18 10 18 "Libra"
"Berry, Halle" "Berry" "Halle" 5 1966-08-14 8 14 "Leo"
"Berry, Mary Frances" "Berry" "Mary Frances" 3 1938-02-17 2 17 "Aquarius"
"Bertolucci, Bernardo" "Bertolucci" "Bernardo" 2 1940-03-16 3 16 "Pisces"
"Bertuzzi, Todd" "Bertuzzi" "Todd" 5 1975-02-02 2 2 "Aquarius"
"Beschloss, Michael R" "Beschloss" "Michael R" 0 1955-11-30 11 30 "Sagittarius"
"Betancourt, Ingrid" "Betancourt" "Ingrid" 17 1961-12-25 12 25 "Capricorn"
"Bettis, Jerome" "Bettis" "Jerome" 12 1972-02-16 2 16 "Aquarius"
"Bettman, Gary" "Bettman" "Gary" 49 1952-06-02 6 2 "Gemini"
"Bewkes, Jeffrey L" "Bewkes" "Jeffrey L" 12 1952-05-25 5 25 "Gemini"
"Bezos, Jeffrey P" "Bezos" "Jeffrey P" 9 1964-01-12 1 12 "Capricorn"
"Bhagwati, Jagdish" "Bhagwati" "Jagdish" 0 1934-07-26 7 26 "Leo"
"Bhumibol Adulyadej" "Bhumibol Adulyadej" NA 8 1927-12-05 12 5 "Sagittarius"
"Bhutto, Benazir" "Bhutto" "Benazir" 116 1953-06-21 6 21 "Gemini"
"Biden, Joseph R Jr" "Biden" "Joseph R Jr" 199 1942-11-20 11 20 "Scorpio"
"Bildt, Carl" "Bildt" "Carl" 3 1949-07-15 7 15 "Cancer"
"Bilefsky, Dan" "Bilefsky" "Dan" 0 NA NA NA NA
"Billick, Brian" "Billick" "Brian" 6 1954-02-28 2 28 "Pisces"
"Billington, James H" "Billington" "James H" 2 1929-06-01 6 1 "Gemini"
"Bin Laden, Osama" "Bin Laden" "Osama" 193 1957-03-10 3 10 "Pisces"
"Bing, Rudolf" "Bing" "Rudolf" 2 1902-01-09 1 9 "Capricorn"
"Bingaman, Jeff" "Bingaman" "Jeff" 7 1943-10-03 10 3 "Libra"
"Binoche, Juliette" "Binoche" "Juliette" 15 1964-03-09 3 9 "Pisces"
"Bird, Larry" "Bird" "Larry" 12 1956-12-07 12 7 "Sagittarius"
"Bittman, Mark" "Bittman" "Mark" 10 1950-01-01 1 1 "Capricorn"
"Bizet, Georges" "Bizet" "Georges" 1 1838-10-25 10 25 "Scorpio"
"Bjork" "Bjork" NA 16 1965-11-21 11 21 "Scorpio"
"Black, Conrad M" "Black" "Conrad M" 64 1944-08-25 8 25 "Virgo"
"Blackmun, Harry A" "Blackmun" "Harry A" 4 1908-11-12 11 12 "Scorpio"
"Blades, Ruben" "Blades" "Ruben" 2 NA NA NA NA
"Blagojevich, Rod R" "Blagojevich" "Rod R" 154 1956-12-10 12 10 "Sagittarius"
"Blahnik, Manolo" "Blahnik" "Manolo" 9 1942-11-27 11 27 "Sagittarius"
"Blaine, David" "Blaine" "David" 10 1973-04-04 4 4 "Aries"
"Blair, Cherie" "Blair" "Cherie" 3 1954-09-23 9 23 "Virgo"
"Blair, Tony" "Blair" "Tony" 291 1953-05-06 5 6 "Taurus"
"Blake, James" "Blake" "James" 59 NA NA NA NA
"Blanchett, Cate" "Blanchett" "Cate" 26 1969-05-14 5 14 "Taurus"
"Blanco, Kathleen Babineaux" "Blanco" "Kathleen Babineaux" 30 1942-12-15 12 15 "Sagittarius"
"Blankfein, Lloyd C" "Blankfein" "Lloyd C" 44 1954-09-20 9 20 "Virgo"
"Bledsoe, Drew" "Bledsoe" "Drew" 14 1972-02-14 2 14 "Aquarius"
"Blessing, Lee" "Blessing" "Lee" 3 1949-10-04 10 4 "Libra"
"Blige, Mary J" "Blige" "Mary J" 17 1971-01-11 1 11 "Capricorn"
"Blinder, Alan S" "Blinder" "Alan S" 1 1945-10-14 10 14 "Libra"
"Blix, Hans" "Blix" "Hans" 2 1928-06-28 6 28 "Cancer"
"Block, Frederic" "Block" "Frederic" 0 1934-06-06 6 6 "Gemini"
"Block, Lawrence" "Block" "Lawrence" 5 1938-06-24 6 24 "Cancer"
"Blodget, Henry" "Blodget" "Henry" 9 1966-01-01 1 1 "Capricorn"
"Bloom, Claire" "Bloom" "Claire" 0 1931-02-15 2 15 "Aquarius"
"Bloom, Harold" "Bloom" "Harold" 8 1930-07-11 7 11 "Cancer"
"Bloomberg, Michael R" "Bloomberg" "Michael R" 2199 1942-02-14 2 14 "Aquarius"
"Blum, David" "Blum" "David" 2 NA NA NA NA
"Blume, Judy" "Blume" "Judy" 3 1938-02-12 2 12 "Aquarius"
"Blumenthal, Richard" "Blumenthal" "Richard" 46 1946-02-13 2 13 "Aquarius"
"Blumenthal, Sidney" "Blumenthal" "Sidney" 2 1948-11-06 11 6 "Scorpio"
"Blunkett, David" "Blunkett" "David" 8 1947-06-06 6 6 "Gemini"
"Boal, Peter" "Boal" "Peter" 12 1965-01-01 1 1 "Capricorn"
"Bocca, Julio" "Bocca" "Julio" 9 1967-03-06 3 6 "Pisces"
"Bocelli, Andrea" "Bocelli" "Andrea" 5 1958-09-22 9 22 "Virgo"
"Bochco, Steven" "Bochco" "Steven" 9 1943-12-16 12 16 "Sagittarius"
"Boehner, John A" "Boehner" "John A" 55 1949-11-17 11 17 "Scorpio"
"Bogart, Anne" "Bogart" "Anne" 7 1951-09-25 9 25 "Libra"
"Bogart, Humphrey" "Bogart" "Humphrey" 9 1899-12-25 12 25 "Capricorn"
"Bogdanich, Walt" "Bogdanich" "Walt" 1 1950-10-10 10 10 "Libra"
"Bogdanovich, Peter" "Bogdanovich" "Peter" 10 1939-07-30 7 30 "Leo"
"Boggs, Wade" "Boggs" "Wade" 5 1958-06-15 6 15 "Gemini"
"Bogle, John C" "Bogle" "John C" 5 1929-05-08 5 8 "Taurus"
"Bogosian, Eric" "Bogosian" "Eric" 14 1953-04-24 4 24 "Taurus"
"Boies, David" "Boies" "David" 14 1941-03-11 3 11 "Pisces"
"Bok, Derek" "Bok" "Derek" 5 1930-03-22 3 22 "Aries"
"Bolcom, William" "Bolcom" "William" 9 1938-05-26 5 26 "Gemini"
"Bollinger, Lee C" "Bollinger" "Lee C" 14 1946-04-30 4 30 "Taurus"
"Bolt, Usain" "Bolt" "Usain" 32 1986-08-21 8 21 "Leo"
"Bolten, Joshua B" "Bolten" "Joshua B" 22 1954-08-16 8 16 "Leo"
"Bolton, John R" "Bolton" "John R" 122 1948-11-20 11 20 "Scorpio"
"Bon Jovi, Jon" "Bon Jovi" "Jon" 11 1962-03-02 3 2 "Pisces"
"Bond, Christopher S" "Bond" "Christopher S" 10 1939-03-06 3 6 "Pisces"
"Bond, Julian" "Bond" "Julian" 6 1940-01-14 1 14 "Capricorn"
"Bonderman, David" "Bonderman" "David" 4 1942-11-27 11 27 "Sagittarius"
"Bonds, Barry" "Bonds" "Barry" 378 1964-07-24 7 24 "Leo"
"Bonilla, Bobby" "Bonilla" "Bobby" 1 1963-02-23 2 23 "Pisces"
"Bonior, David E" "Bonior" "David E" 0 1945-06-06 6 6 "Gemini"
"Bonnard, Pierre" "Bonnard" "Pierre" 3 1867-10-03 10 3 "Libra"
"Bonner, Raymond" "Bonner" "Raymond" 0 1942-01-01 1 1 "Capricorn"
"Bonney, Barbara" "Bonney" "Barbara" 1 1956-04-14 4 14 "Aries"
"Bono" "Bono" NA 33 1960-05-10 5 10 "Taurus"
"Bono, Sonny" "Bono" "Sonny" 0 1935-02-16 2 16 "Aquarius"
"Booker, Cory A" "Booker" "Cory A" 100 1969-04-27 4 27 "Taurus"
"Boone, Aaron" "Boone" "Aaron" 3 1973-03-09 3 9 "Pisces"
"Boorda, Jeremy M" "Boorda" "Jeremy M" 0 1939-11-26 11 26 "Sagittarius"
"Boot, Max" "Boot" "Max" 2 1969-09-12 9 12 "Virgo"
"Boras, Scott" "Boras" "Scott" 42 1952-11-02 11 2 "Scorpio"
"Borge, Victor" "Borge" "Victor" 0 1909-01-03 1 3 "Capricorn"
"Bork, Robert H" "Bork" "Robert H" 9 1927-03-01 3 1 "Pisces"
"Borodin, Pavel P" "Borodin" "Pavel P" 0 1946-10-25 10 25 "Scorpio"
"Borodina, Olga" "Borodina" "Olga" 8 1963-07-29 7 29 "Leo"
"Bosco, Philip" "Bosco" "Philip" 4 1930-09-26 9 26 "Libra"
"Bosman, Julie" "Bosman" "Julie" 1 NA NA NA NA
"Bossi, Umberto" "Bossi" "Umberto" 0 1941-09-19 9 19 "Virgo"
"Bossidy, Lawrence A" "Bossidy" "Lawrence A" 1 1935-03-05 3 5 "Pisces"
"Bostridge, Ian" "Bostridge" "Ian" 10 1964-12-25 12 25 "Capricorn"
"Botha, Francois" "Botha" "Francois" 0 1968-09-28 9 28 "Libra"
"Botha, P W" "Botha" "P W" 1 1916-01-12 1 12 "Capricorn"
"Botstein, Leon" "Botstein" "Leon" 36 1946-12-14 12 14 "Sagittarius"
"Bouchard, Lucien" "Bouchard" "Lucien" 0 1938-12-22 12 22 "Capricorn"
"Boudin, Kathy" "Boudin" "Kathy" 2 1943-05-19 5 19 "Taurus"
"Boudreaux, Donald J" "Boudreaux" "Donald J" 0 1958-01-01 1 1 "Capricorn"
"Bouley, David" "Bouley" "David" 10 1953-05-27 5 27 "Gemini"
"Boulez, Pierre" "Boulez" "Pierre" 35 1925-03-26 3 26 "Aries"
"Boulud, Daniel" "Boulud" "Daniel" 21 1955-03-25 3 25 "Aries"
"Bourgeois, Louise" "Bourgeois" "Louise" 15 1911-12-25 12 25 "Capricorn"
"Bourne, Matthew" "Bourne" "Matthew" 9 1960-01-13 1 13 "Capricorn"
"Bourque, Ray" "Bourque" "Ray" 0 1960-12-28 12 28 "Capricorn"
"Bouteflika, Abdelaziz" "Bouteflika" "Abdelaziz" 1 1937-03-02 3 2 "Pisces"
"Bouton, Jim" "Bouton" "Jim" 2 1939-03-08 3 8 "Pisces"
"Boutros-Ghali, Boutros" "Boutros-Ghali" "Boutros" 1 1922-11-14 11 14 "Scorpio"
"Bowden, Bobby" "Bowden" "Bobby" 25 1929-11-08 11 8 "Scorpio"
"Bowe, Riddick" "Bowe" "Riddick" 1 1967-08-10 8 10 "Leo"
"Bowen, William G" "Bowen" "William G" 1 1933-10-06 10 6 "Libra"
"Bowie, David" "Bowie" "David" 10 1947-01-08 1 8 "Capricorn"
"Bowles, Erskine B" "Bowles" "Erskine B" 0 1945-08-08 8 8 "Leo"
"Bowman, Scotty" "Bowman" "Scotty" 0 1933-09-18 9 18 "Virgo"
"Boxer, Barbara" "Boxer" "Barbara" 27 1940-11-11 11 11 "Scorpio"
"Boyle, Danny" "Boyle" "Danny" 14 1956-10-20 10 20 "Libra"
"Boyle, T Coraghessan" "Boyle" "T Coraghessan" 12 1948-12-02 12 2 "Sagittarius"
"Bracco, Lorraine" "Bracco" "Lorraine" 2 1954-10-02 10 2 "Libra"
"Bradbury, Ray" "Bradbury" "Ray" 8 1920-08-22 8 22 "Leo"
"Bradley, Bill" "Bradley" "Bill" 6 1943-07-28 7 28 "Leo"
"Brady, James S" "Brady" "James S" 0 1940-08-29 8 29 "Virgo"
"Brady, Tom" "Brady" "Tom" 80 1977-08-03 8 3 "Leo"
"Brafman, Benjamin" "Brafman" "Benjamin" 7 1948-07-21 7 21 "Cancer"
"Bragman, Michael J" "Bragman" "Michael J" 0 1940-08-11 8 11 "Leo"
"Brahimi, Lakhdar" "Brahimi" "Lakhdar" 3 1934-01-01 1 1 "Capricorn"
"Brahms, Johannes" "Brahms" "Johannes" 2 1833-05-07 5 7 "Taurus"
"Branagh, Kenneth" "Branagh" "Kenneth" 9 1960-12-10 12 10 "Sagittarius"
"Branca, Ralph" "Branca" "Ralph" 4 1926-01-06 1 6 "Capricorn"
"Brand, Elton" "Brand" "Elton" 7 1979-03-11 3 11 "Pisces"
"Brand, Myles" "Brand" "Myles" 15 1942-05-17 5 17 "Taurus"
"Brando, Marlon" "Brando" "Marlon" 23 1924-04-03 4 3 "Aries"
"Branson, Richard" "Branson" "Richard" 35 1950-07-18 7 18 "Cancer"
"Brantley, Ben" "Brantley" "Ben" 2 1954-10-26 10 26 "Scorpio"
"Bratton, William J" "Bratton" "William J" 10 1947-10-06 10 6 "Libra"
"Braunstein, Peter" "Braunstein" "Peter" 22 1964-01-26 1 26 "Aquarius"
"Brawley, Tawana" "Brawley" "Tawana" 0 1972-01-01 1 1 "Capricorn"
"Breaux, John B" "Breaux" "John B" 5 1944-03-01 3 1 "Pisces"
"Brecht, Bertolt" "Brecht" "Bertolt" 20 1898-02-10 2 10 "Aquarius"
"Breeden, Richard C" "Breeden" "Richard C" 7 1949-12-06 12 6 "Sagittarius"
"Bremer, L Paul III" "Bremer" "L Paul III" 30 1941-09-30 9 30 "Libra"
"Brendel, Alfred" "Brendel" "Alfred" 8 1931-01-05 1 5 "Capricorn"
"Brennan, Robert E" "Brennan" "Robert E" 0 1944-01-01 1 1 "Capricorn"
"Breslin, Jimmy" "Breslin" "Jimmy" 10 1930-10-17 10 17 "Libra"
"Breyer, Stephen G" "Breyer" "Stephen G" 20 1938-08-15 8 15 "Leo"
"Bridges, Jeff" "Bridges" "Jeff" 14 1949-12-04 12 4 "Sagittarius"
"Briggs, Shannon" "Briggs" "Shannon" 2 1971-12-04 12 4 "Sagittarius"
"Brin, Sergey" "Brin" "Sergey" 21 1973-08-21 8 21 "Leo"
"Brinkema, Leonie M" "Brinkema" "Leonie M" 7 1944-06-26 6 26 "Cancer"
"Brinkley, David" "Brinkley" "David" 0 1920-07-10 7 10 "Cancer"
"Brinkley, Douglas" "Brinkley" "Douglas" 6 1960-12-14 12 14 "Sagittarius"
"Britten, Benjamin" "Britten" "Benjamin" 27 1913-11-22 11 22 "Scorpio"
"Broad, Eli" "Broad" "Eli" 34 1933-06-06 6 6 "Gemini"
"Broad, William J" "Broad" "William J" 0 1951-03-07 3 7 "Pisces"
"Brock, David" "Brock" "David" 0 1962-11-02 11 2 "Scorpio"
"Broderick, Matthew" "Broderick" "Matthew" 29 1962-03-21 3 21 "Aries"
"Brodeur, Martin" "Brodeur" "Martin" 54 1972-05-06 5 6 "Taurus"
"Brodsky, Joseph" "Brodsky" "Joseph" 3 1940-05-24 5 24 "Gemini"
"Brodsky, Richard L" "Brodsky" "Richard L" 51 1946-11-18 11 18 "Scorpio"
"Brody, Adrien" "Brody" "Adrien" 10 1973-04-14 4 14 "Aries"
"Brody, Jane E" "Brody" "Jane E" 0 1941-05-19 5 19 "Taurus"
"Brokaw, Mark" "Brokaw" "Mark" 11 NA NA NA NA
"Brokaw, Tom" "Brokaw" "Tom" 36 1940-02-06 2 6 "Aquarius"
"Bronfman, Yefim" "Bronfman" "Yefim" 12 1958-04-10 4 10 "Aries"
"Bronner, Ethan" "Bronner" "Ethan" 2 1954-01-01 1 1 "Capricorn"
"Brook, Peter" "Brook" "Peter" 6 1925-03-21 3 21 "Aries"
"Brookhiser, Richard" "Brookhiser" "Richard" 3 1955-02-23 2 23 "Pisces"
"Brookner, Anita" "Brookner" "Anita" 2 1928-07-16 7 16 "Cancer"
"Brooks, Albert" "Brooks" "Albert" 5 1947-07-22 7 22 "Cancer"
"Brooks, Garth" "Brooks" "Garth" 4 1962-02-07 2 7 "Aquarius"
"Brooks, Herb" "Brooks" "Herb" 2 1937-08-05 8 5 "Leo"
"Brooks, Mel" "Brooks" "Mel" 19 1926-06-28 6 28 "Cancer"
"Brosius, Scott" "Brosius" "Scott" 0 1966-08-15 8 15 "Leo"
"Brosnan, Pierce" "Brosnan" "Pierce" 7 1953-05-16 5 16 "Taurus"
"Broussard, Chris" "Broussard" "Chris" 0 1968-10-28 10 28 "Scorpio"
"Brown, Blair" "Brown" "Blair" 4 1947-04-23 4 23 "Taurus"
"Brown, Dan" "Brown" "Dan" 35 1964-06-22 6 22 "Cancer"
"Brown, David M" "Brown" "David M" 0 1956-04-16 4 16 "Aries"
"Brown, Gordon" "Brown" "Gordon" 211 1951-02-20 2 20 "Pisces"
"Brown, James" "Brown" "James" 31 1933-05-03 5 3 "Taurus"
"Brown, Janice Rogers" "Brown" "Janice Rogers" 0 1949-05-11 5 11 "Taurus"
"Brown, Jason Robert" "Brown" "Jason Robert" 9 1970-06-20 6 20 "Gemini"
"Brown, Lee P" "Brown" "Lee P" 0 1937-10-04 10 4 "Libra"
"Brown, Nixzmary" "Brown" "Nixzmary" 61 NA NA NA NA
"Brown, Tina" "Brown" "Tina" 15 1953-11-21 11 21 "Scorpio"
"Brown, Trisha" "Brown" "Trisha" 20 1936-11-25 11 25 "Sagittarius"
"Brownback, Sam" "Brownback" "Sam" 31 1956-09-12 9 12 "Virgo"
"Browner, Carol M" "Browner" "Carol M" 9 1955-12-16 12 16 "Sagittarius"
"Bruce, Lenny" "Bruce" "Lenny" 5 1925-10-13 10 13 "Libra"
"Bruckheimer, Jerry" "Bruckheimer" "Jerry" 16 1943-09-21 9 21 "Virgo"
"Bruckner, D J R" "Bruckner" "D J R" 0 1933-11-26 11 26 "Sagittarius"
"Bruguera, Sergi" "Bruguera" "Sergi" 0 1971-01-16 1 16 "Capricorn"
"Brundtland, Gro Harlem" "Brundtland" "Gro Harlem" 1 1939-04-20 4 20 "Aries"
"Brunell, Mark" "Brunell" "Mark" 5 1970-09-17 9 17 "Virgo"
"Bruni, Frank" "Bruni" "Frank" 12 1964-10-31 10 31 "Scorpio"
"Bruno, Joseph L" "Bruno" "Joseph L" 217 1929-04-08 4 8 "Aries"
"Brustein, Robert" "Brustein" "Robert" 1 1927-04-21 4 21 "Taurus"
"Bruton, John" "Bruton" "John" 2 1947-05-18 5 18 "Taurus"
"Bryant, Kobe" "Bryant" "Kobe" 123 1978-08-23 8 23 "Virgo"
"Bryson, Bill" "Bryson" "Bill" 2 1951-12-08 12 8 "Sagittarius"
"Brzezinski, Zbigniew" "Brzezinski" "Zbigniew" 8 1928-03-28 3 28 "Aries"
"Buchanan, Patrick J" "Buchanan" "Patrick J" 8 1938-11-02 11 2 "Scorpio"
"Buchwald, Art" "Buchwald" "Art" 4 1925-10-20 10 20 "Libra"
"Buckley, Betty" "Buckley" "Betty" 9 1947-07-03 7 3 "Cancer"
"Buckley, Christopher" "Buckley" "Christopher" 21 NA NA NA NA
"Budig, Gene" "Budig" "Gene" 0 1939-05-25 5 25 "Gemini"
"Buffett, Jimmy" "Buffett" "Jimmy" 8 1946-12-25 12 25 "Capricorn"
"Buffett, Warren E" "Buffett" "Warren E" 141 1930-08-30 8 30 "Virgo"
"Bullock, Sandra" "Bullock" "Sandra" 18 1964-07-26 7 26 "Leo"
"Bumiller, Elisabeth" "Bumiller" "Elisabeth" 3 1956-05-15 5 15 "Taurus"
"Bumpers, Dale" "Bumpers" "Dale" 0 1925-08-12 8 12 "Leo"
"Bunning, Jim" "Bunning" "Jim" 14 1931-10-23 10 23 "Libra"
"Bure, Pavel" "Bure" "Pavel" 0 1971-03-31 3 31 "Aries"
"Burk, Martha" "Burk" "Martha" 3 1941-10-18 10 18 "Libra"
"Burke, James Lee" "Burke" "James Lee" 9 1936-12-05 12 5 "Sagittarius"
"Burnett, Carol" "Burnett" "Carol" 5 1933-04-26 4 26 "Taurus"
"Burnett, Mark" "Burnett" "Mark" 21 1960-07-17 7 17 "Cancer"
"Burnitz, Jeromy" "Burnitz" "Jeromy" 1 1969-04-15 4 15 "Aries"
"Burns, Conrad" "Burns" "Conrad" 19 1935-01-25 1 25 "Aquarius"
"Burns, Edward" "Burns" "Edward" 3 1968-01-29 1 29 "Aquarius"
"Burns, George" "Burns" "George" 1 1896-01-20 1 20 "Capricorn"
"Burns, John F" "Burns" "John F" 6 1944-10-04 10 4 "Libra"
"Burns, Ken" "Burns" "Ken" 13 1953-07-29 7 29 "Leo"
"Burns, Ric" "Burns" "Ric" 4 1955-01-01 1 1 "Capricorn"
"Burr, Aaron" "Burr" "Aaron" 3 1756-02-06 2 6 "Aquarius"
"Burrell, Garland Jr" "Burrell" "Garland Jr" 0 1947-01-01 1 1 "Capricorn"
"Burress, Plaxico" "Burress" "Plaxico" 115 1977-08-12 8 12 "Leo"
"Burris, Roland W" "Burris" "Roland W" 25 1937-08-03 8 3 "Leo"
"Burroughs, William S" "Burroughs" "William S" 5 1914-02-05 2 5 "Aquarius"
"Burstyn, Ellen" "Burstyn" "Ellen" 8 1932-12-07 12 7 "Sagittarius"
"Burton, Dan" "Burton" "Dan" 3 1938-06-21 6 21 "Gemini"
"Burton, Jeff" "Burton" "Jeff" 14 NA NA NA NA
"Burton, Tim" "Burton" "Tim" 25 1958-08-25 8 25 "Virgo"
"Buruma, Ian" "Buruma" "Ian" 7 1951-12-28 12 28 "Capricorn"
"Buscemi, Steve" "Buscemi" "Steve" 12 1957-12-13 12 13 "Sagittarius"
"Busch, Charles" "Busch" "Charles" 10 1954-08-23 8 23 "Virgo"
"Busch, Gidone" "Busch" "Gidone" 2 NA NA NA NA
"Busch, Kurt" "Busch" "Kurt" 39 1978-08-04 8 4 "Leo"
"Bush, Barbara" "Bush" "Barbara" 7 1925-06-08 6 8 "Gemini"
"Bush, George" "Bush" "George" 66 1924-06-12 6 12 "Gemini"
"Bush, George W" "Bush" "George W" 5227 1946-07-06 7 6 "Cancer"
"Bush, Jeb" "Bush" "Jeb" 47 1953-02-11 2 11 "Aquarius"
"Bush, Jenna" "Bush" "Jenna" 11 1981-11-25 11 25 "Sagittarius"
"Bush, Laura" "Bush" "Laura" 78 1946-11-04 11 4 "Scorpio"
"Bush, Neil" "Bush" "Neil" 0 1955-01-22 1 22 "Aquarius"
"Bushnell, Candace" "Bushnell" "Candace" 16 1958-12-01 12 1 "Sagittarius"
"Bustamante, Cruz" "Bustamante" "Cruz" 2 1953-01-04 1 4 "Capricorn"
"Butterfield, Fox" "Butterfield" "Fox" 1 1939-01-01 1 1 "Capricorn"
"Buyoya, Pierre" "Buyoya" "Pierre" 0 1949-11-24 11 24 "Sagittarius"
"Byatt, A S" "Byatt" "A S" 3 1936-08-24 8 24 "Virgo"
"Byrd, Robert C" "Byrd" "Robert C" 14 1917-11-20 11 20 "Scorpio"
"Byrne, David" "Byrne" "David" 20 1952-05-14 5 14 "Taurus"
"Byrne, Gabriel" "Byrne" "Gabriel" 15 1950-05-12 5 12 "Taurus"
"Byrne, Robert" "Byrne" "Robert" 6 NA NA NA NA
"bin al-Shibh, Ramzi" "bin al-Shibh" "Ramzi" 6 1972-05-01 5 1 "Taurus"
"Cabrera, Melky" "Cabrera" "Melky" 29 1984-08-11 8 11 "Leo"
"Caesar, Sid" "Caesar" "Sid" 5 1922-09-08 9 8 "Virgo"
"Cage, John" "Cage" "John" 22 1912-09-05 9 5 "Virgo"
"Cage, Nicolas" "Cage" "Nicolas" 18 1964-01-07 1 7 "Capricorn"
"Caine, Michael" "Caine" "Michael" 12 1933-03-14 3 14 "Pisces"
"Calame, Byron" "Calame" "Byron" 14 1939-04-14 4 14 "Aries"
"Calatrava, Santiago" "Calatrava" "Santiago" 26 1951-07-28 7 28 "Leo"
"Calcavecchia, Mark" "Calcavecchia" "Mark" 0 1960-06-12 6 12 "Gemini"
"Calder, Alexander" "Calder" "Alexander" 6 1898-07-22 7 22 "Cancer"
"Calderon, Felipe" "Calderon" "Felipe" 107 1962-08-18 8 18 "Leo"
"Calhoun, Jim" "Calhoun" "Jim" 32 1942-05-10 5 10 "Taurus"
"Calipari, John" "Calipari" "John" 31 1959-02-10 2 10 "Aquarius"
"Callas, Maria" "Callas" "Maria" 5 1923-12-02 12 2 "Sagittarius"
"Callaway, Ann Hampton" "Callaway" "Ann Hampton" 4 1958-05-30 5 30 "Gemini"
"Camacho, Hector" "Camacho" "Hector" 0 1962-05-24 5 24 "Gemini"
"Camby, Marcus" "Camby" "Marcus" 3 1974-03-22 3 22 "Aries"
"Camdessus, Michel" "Camdessus" "Michel" 0 1933-05-01 5 1 "Taurus"
"Cameron, David" "Cameron" "David" 63 1966-10-09 10 9 "Libra"
"Cameron, James" "Cameron" "James" 35 1954-08-16 8 16 "Leo"
"Cameron, Mike" "Cameron" "Mike" 20 1973-01-08 1 8 "Capricorn"
"Campbell, Ben Nighthorse" "Campbell" "Ben Nighthorse" 0 1933-04-13 4 13 "Aries"
"Campion, Jane" "Campion" "Jane" 9 1954-04-30 4 30 "Taurus"
"Camus, Albert" "Camus" "Albert" 7 1913-11-07 11 7 "Scorpio"
"Canada, Geoffrey" "Canada" "Geoffrey" 4 1952-01-13 1 13 "Capricorn"
"Canady, Charles T" "Canady" "Charles T" 0 1954-06-22 6 22 "Cancer"
"Cano, Robinson" "Cano" "Robinson" 36 1982-10-22 10 22 "Libra"
"Canseco, Jose" "Canseco" "Jose" 42 1964-07-02 7 2 "Cancer"
"Cantwell, Maria" "Cantwell" "Maria" 7 1958-10-13 10 13 "Libra"
"Cantwell, Mary" "Cantwell" "Mary" 1 1930-01-01 1 1 "Capricorn"
"Capellas, Michael D" "Capellas" "Michael D" 1 1955-08-19 8 19 "Leo"
"Capote, Truman" "Capote" "Truman" 23 1924-09-30 9 30 "Libra"
"Capriati, Jennifer" "Capriati" "Jennifer" 8 1976-03-29 3 29 "Aries"
"Caputo, Philip" "Caputo" "Philip" 4 1941-06-10 6 10 "Gemini"
"Caravaggio" "Caravaggio" NA 7 1571-09-29 9 29 "Libra"
"Caray, Harry" "Caray" "Harry" 3 1914-03-01 3 1 "Pisces"
